Start Time,End Time,Tag,Note,Tree Type,Is Success
Fri Dec 03 22:40:59 GMT+03:00 2021,Fri Dec 03 23:00:59 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Fri Dec 03 23:05:07 GMT+03:00 2021,Fri Dec 03 23:25:07 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Fri Dec 03 23:44:21 GMT+03:00 2021,Sat Dec 04 00:04:21 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Sat Dec 04 00:46:54 GMT+03:00 2021,Sat Dec 04 01:06:54 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Sat Dec 04 03:07:20 GMT+03:00 2021,Sat Dec 04 03:27:20 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Sat Dec 04 03:38:24 GMT+03:00 2021,Sat Dec 04 03:58:24 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Sat Dec 04 04:05:16 GMT+03:00 2021,Sat Dec 04 04:25:16 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Sat Dec 04 19:33:21 GMT+03:00 2021,Sat Dec 04 20:03:21 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Sat Dec 04 20:21:33 GMT+03:00 2021,Sat Dec 04 20:51:33 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Mon Dec 06 03:33:24 GMT+03:00 2021,Mon Dec 06 03:53:24 GMT+03:00 2021,CSC461,,Lily Flower,TRUE
Mon Dec 06 17:02:31 GMT+03:00 2021,Mon Dec 06 17:27:31 GMT+03:00 2021,CSC461,,Lily Flower,TRUE
Mon Dec 06 18:07:57 GMT+03:00 2021,Mon Dec 06 18:32:57 GMT+03:00 2021,CSC461,,Lily Flower,TRUE
Mon Dec 06 19:27:35 GMT+03:00 2021,Mon Dec 06 19:47:35 GMT+03:00 2021,CSC461,,Lily Flower,TRUE
Mon Dec 06 21:18:05 GMT+03:00 2021,Mon Dec 06 21:38:05 GMT+03:00 2021,CSC461,,Lily Flower,TRUE
Tue Dec 07 18:53:59 GMT+03:00 2021,Tue Dec 07 19:13:59 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Tue Dec 07 19:15:08 GMT+03:00 2021,Tue Dec 07 19:35:08 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Tue Dec 07 19:40:57 GMT+03:00 2021,Tue Dec 07 20:00:57 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Wed Dec 08 00:09:57 GMT+03:00 2021,Wed Dec 08 00:29:57 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Wed Dec 08 03:09:46 GMT+03:00 2021,Wed Dec 08 03:29:46 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Wed Dec 08 04:20:22 GMT+03:00 2021,Wed Dec 08 04:40:22 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Wed Dec 08 04:50:01 GMT+03:00 2021,Wed Dec 08 05:10:01 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Wed Dec 08 19:08:33 GMT+03:00 2021,Wed Dec 08 19:28:33 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Wed Dec 08 19:30:10 GMT+03:00 2021,Wed Dec 08 19:50:10 GMT+03:00 2021,STA412,,Lavender,TRUE
Wed Dec 08 20:11:47 GMT+03:00 2021,Wed Dec 08 20:31:47 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Fri Dec 10 02:43:58 GMT+03:00 2021,Fri Dec 10 03:03:58 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Fri Dec 10 03:13:15 GMT+03:00 2021,Fri Dec 10 03:33:15 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Fri Dec 10 03:42:50 GMT+03:00 2021,Fri Dec 10 04:07:50 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Fri Dec 10 04:29:11 GMT+03:00 2021,Fri Dec 10 04:54:11 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Fri Dec 10 05:03:50 GMT+03:00 2021,Fri Dec 10 05:23:50 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Fri Dec 10 20:32:28 GMT+03:00 2021,Fri Dec 10 20:52:28 GMT+03:00 2021,STA412,,Lavender,TRUE
Fri Dec 10 20:58:34 GMT+03:00 2021,Fri Dec 10 21:18:34 GMT+03:00 2021,STA412,,Lavender,TRUE
Fri Dec 10 23:16:47 GMT+03:00 2021,Fri Dec 10 23:36:47 GMT+03:00 2021,STA412,,Lavender,TRUE
Sat Dec 11 23:13:11 GMT+03:00 2021,Sat Dec 11 23:38:11 GMT+03:00 2021,STA412,,Lavender,TRUE
Sat Dec 11 23:44:22 GMT+03:00 2021,Sun Dec 12 00:09:22 GMT+03:00 2021,STA412,,Lavender,TRUE
Sun Dec 12 00:49:13 GMT+03:00 2021,Sun Dec 12 01:14:13 GMT+03:00 2021,STA412,,Lavender,TRUE
Sun Dec 12 01:38:14 GMT+03:00 2021,Sun Dec 12 01:58:14 GMT+03:00 2021,STA412,,Lavender,TRUE
Sun Dec 12 02:22:06 GMT+03:00 2021,Sun Dec 12 02:42:06 GMT+03:00 2021,STA412,,Lavender,TRUE
Sun Dec 12 03:32:11 GMT+03:00 2021,Sun Dec 12 03:47:11 GMT+03:00 2021,STA412,,Lavender,TRUE
Sun Dec 12 22:19:25 GMT+03:00 2021,Sun Dec 12 22:39:25 GMT+03:00 2021,STA412,,Lavender,TRUE
Sun Dec 12 22:39:40 GMT+03:00 2021,Sun Dec 12 22:59:40 GMT+03:00 2021,STA412,,Lavender,TRUE
Sun Dec 12 23:04:28 GMT+03:00 2021,Sun Dec 12 23:24:28 GMT+03:00 2021,STA412,,Lavender,TRUE
Mon Dec 13 00:06:18 GMT+03:00 2021,Mon Dec 13 00:31:18 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Mon Dec 13 01:27:59 GMT+03:00 2021,Mon Dec 13 01:52:59 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Mon Dec 13 02:02:11 GMT+03:00 2021,Mon Dec 13 02:27:11 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Mon Dec 13 02:59:00 GMT+03:00 2021,Mon Dec 13 03:14:00 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Mon Dec 13 23:51:36 GMT+03:00 2021,Tue Dec 14 00:11:36 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Tue Dec 14 00:20:54 GMT+03:00 2021,Tue Dec 14 00:40:54 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Tue Dec 14 00:54:09 GMT+03:00 2021,Tue Dec 14 01:14:09 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Tue Dec 14 01:27:08 GMT+03:00 2021,Tue Dec 14 01:47:08 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Tue Dec 14 03:15:08 GMT+03:00 2021,Tue Dec 14 03:35:08 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Tue Dec 14 03:37:21 GMT+03:00 2021,Tue Dec 14 03:52:21 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Tue Dec 14 21:09:55 GMT+03:00 2021,Tue Dec 14 21:29:55 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Tue Dec 14 21:42:08 GMT+03:00 2021,Tue Dec 14 22:07:08 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Tue Dec 14 22:34:36 GMT+03:00 2021,Tue Dec 14 22:59:36 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Tue Dec 14 23:09:17 GMT+03:00 2021,Tue Dec 14 23:29:17 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Tue Dec 14 23:49:49 GMT+03:00 2021,Wed Dec 15 00:09:49 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Wed Dec 15 01:19:26 GMT+03:00 2021,Wed Dec 15 01:39:26 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Wed Dec 15 02:30:17 GMT+03:00 2021,Wed Dec 15 02:50:17 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Wed Dec 15 03:04:47 GMT+03:00 2021,Wed Dec 15 03:24:47 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Wed Dec 15 23:03:05 GMT+03:00 2021,Wed Dec 15 23:33:05 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Wed Dec 15 23:42:03 GMT+03:00 2021,Thu Dec 16 00:12:03 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Thu Dec 16 00:27:27 GMT+03:00 2021,Thu Dec 16 00:52:27 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Thu Dec 16 00:58:16 GMT+03:00 2021,Thu Dec 16 01:23:16 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Thu Dec 16 01:34:19 GMT+03:00 2021,Thu Dec 16 01:54:19 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Thu Dec 16 03:17:30 GMT+03:00 2021,Thu Dec 16 03:32:30 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Thu Dec 16 05:12:48 GMT+03:00 2021,Thu Dec 16 05:32:48 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Thu Dec 16 05:50:47 GMT+03:00 2021,Thu Dec 16 06:10:47 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Thu Dec 16 06:20:22 GMT+03:00 2021,Thu Dec 16 06:40:22 GMT+03:00 2021,STA 305,,Weeping Willow,TRUE
Sat Dec 18 21:17:16 GMT+03:00 2021,Sat Dec 18 21:47:16 GMT+03:00 2021,CSC461,,Lily Flower,TRUE
Sat Dec 18 21:58:20 GMT+03:00 2021,Sat Dec 18 22:28:20 GMT+03:00 2021,CSC461,,Lily Flower,TRUE
Sat Dec 18 22:54:01 GMT+03:00 2021,Sat Dec 18 23:24:01 GMT+03:00 2021,CSC461,,Lily Flower,TRUE
Tue Feb 01 01:14:40 GMT+03:00 2022,Tue Feb 01 01:39:40 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Tue Feb 01 01:54:02 GMT+03:00 2022,Tue Feb 01 02:19:02 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Tue Feb 01 02:34:58 GMT+03:00 2022,Tue Feb 01 02:59:58 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Tue Feb 01 16:02:39 GMT+03:00 2022,Tue Feb 01 16:27:39 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Tue Feb 01 16:48:01 GMT+03:00 2022,Tue Feb 01 17:08:01 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Tue Feb 01 17:11:01 GMT+03:00 2022,Tue Feb 01 17:21:01 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 03 02:20:05 GMT+03:00 2022,Thu Feb 03 02:40:05 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 03 02:45:13 GMT+03:00 2022,Thu Feb 03 03:05:13 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 03 03:16:47 GMT+03:00 2022,Thu Feb 03 03:36:47 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 03 03:40:42 GMT+03:00 2022,Thu Feb 03 04:00:42 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 03 04:18:49 GMT+03:00 2022,Thu Feb 03 04:33:49 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 03 17:38:57 GMT+03:00 2022,Thu Feb 03 17:58:57 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Fri Feb 04 01:57:18 GMT+03:00 2022,Fri Feb 04 02:17:18 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Fri Feb 04 05:00:46 GMT+03:00 2022,Fri Feb 04 05:20:46 GMT+03:00 2022,PHL 212,,Bush,TRUE
Fri Feb 04 06:31:37 GMT+03:00 2022,Fri Feb 04 06:51:37 GMT+03:00 2022,PHL 212,,Bush,TRUE
Fri Feb 04 06:59:18 GMT+03:00 2022,Fri Feb 04 07:19:18 GMT+03:00 2022,PHL 212,,Bush,TRUE
Fri Feb 04 18:44:43 GMT+03:00 2022,Fri Feb 04 19:09:43 GMT+03:00 2022,PHL 212,,Bush,TRUE
Fri Feb 04 19:35:38 GMT+03:00 2022,Fri Feb 04 19:55:38 GMT+03:00 2022,PHL 212,,Bush,TRUE
Fri Feb 04 20:27:42 GMT+03:00 2022,Fri Feb 04 20:47:42 GMT+03:00 2022,PHL 212,,Bush,TRUE
Fri Feb 04 21:56:24 GMT+03:00 2022,Fri Feb 04 22:16:24 GMT+03:00 2022,PHL 212,,Bush,TRUE
Sat Feb 05 00:28:42 GMT+03:00 2022,Sat Feb 05 00:48:42 GMT+03:00 2022,PHL 212,,Bush,TRUE
Sat Feb 05 04:53:59 GMT+03:00 2022,Sat Feb 05 05:13:59 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sat Feb 05 05:14:05 GMT+03:00 2022,Sat Feb 05 05:34:05 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sat Feb 05 05:35:34 GMT+03:00 2022,Sat Feb 05 05:55:34 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sat Feb 05 21:01:33 GMT+03:00 2022,Sat Feb 05 21:21:33 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sun Feb 06 05:43:54 GMT+03:00 2022,Sun Feb 06 06:03:54 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sun Feb 06 06:40:12 GMT+03:00 2022,Sun Feb 06 07:00:12 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sun Feb 06 22:03:48 GMT+03:00 2022,Sun Feb 06 22:23:48 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sun Feb 06 22:25:01 GMT+03:00 2022,Sun Feb 06 22:45:01 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sun Feb 06 22:52:15 GMT+03:00 2022,Sun Feb 06 23:12:15 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Mon Feb 07 01:56:49 GMT+03:00 2022,Mon Feb 07 02:11:49 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Mon Feb 07 02:22:11 GMT+03:00 2022,Mon Feb 07 02:42:11 GMT+03:00 2022,COM 100H,,Lily Flower,TRUE
Mon Feb 07 02:56:18 GMT+03:00 2022,Mon Feb 07 03:16:18 GMT+03:00 2022,COM 100H,,Lily Flower,TRUE
Mon Feb 07 03:28:35 GMT+03:00 2022,Mon Feb 07 03:48:35 GMT+03:00 2022,COM 100H,,Lily Flower,TRUE
Mon Feb 07 03:58:46 GMT+03:00 2022,Mon Feb 07 04:13:46 GMT+03:00 2022,COM 100H,,Lily Flower,TRUE
Mon Feb 07 04:15:46 GMT+03:00 2022,Mon Feb 07 04:35:46 GMT+03:00 2022,COM 100H,,Lily Flower,TRUE
Mon Feb 07 04:49:30 GMT+03:00 2022,Mon Feb 07 05:09:30 GMT+03:00 2022,COM 100H,,Lily Flower,TRUE
Mon Feb 07 05:11:24 GMT+03:00 2022,Mon Feb 07 05:26:24 GMT+03:00 2022,COM 100H,,Lily Flower,TRUE
Mon Feb 07 06:50:13 GMT+03:00 2022,Mon Feb 07 07:10:13 GMT+03:00 2022,COM 100H,,Lily Flower,TRUE
Mon Feb 07 07:23:02 GMT+03:00 2022,Mon Feb 07 07:43:02 GMT+03:00 2022,COM 100H,,Lily Flower,TRUE
Tue Feb 08 01:28:49 GMT+03:00 2022,Tue Feb 08 01:48:49 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Tue Feb 08 02:11:39 GMT+03:00 2022,Tue Feb 08 02:31:39 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Tue Feb 08 05:10:27 GMT+03:00 2022,Tue Feb 08 05:30:27 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Tue Feb 08 05:31:17 GMT+03:00 2022,Tue Feb 08 05:56:17 GMT+03:00 2022,DSP 441,,Bush,TRUE
Wed Feb 09 17:44:17 GMT+03:00 2022,Wed Feb 09 18:04:17 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Wed Feb 09 18:10:11 GMT+03:00 2022,Wed Feb 09 18:20:11 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Thu Feb 10 01:17:12 GMT+03:00 2022,Thu Feb 10 01:42:12 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 10 02:05:38 GMT+03:00 2022,Thu Feb 10 02:25:38 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 10 05:15:02 GMT+03:00 2022,Thu Feb 10 05:40:02 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 10 05:54:09 GMT+03:00 2022,Thu Feb 10 06:14:09 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 10 07:08:26 GMT+03:00 2022,Thu Feb 10 07:28:26 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 10 07:41:25 GMT+03:00 2022,Thu Feb 10 08:01:25 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 10 18:06:37 GMT+03:00 2022,Thu Feb 10 18:26:37 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Fri Feb 11 01:28:26 GMT+03:00 2022,Fri Feb 11 01:48:26 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Fri Feb 11 01:53:15 GMT+03:00 2022,Fri Feb 11 02:13:15 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Fri Feb 11 18:55:40 GMT+03:00 2022,Fri Feb 11 19:15:40 GMT+03:00 2022,COM 100H,,Lily Flower,TRUE
Sat Feb 12 01:23:43 GMT+03:00 2022,Sat Feb 12 01:43:43 GMT+03:00 2022,PHL 212,,Bush,TRUE
Sun Feb 13 05:39:34 GMT+03:00 2022,Sun Feb 13 05:59:34 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sun Feb 13 06:09:33 GMT+03:00 2022,Sun Feb 13 06:29:33 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sun Feb 13 19:07:18 GMT+03:00 2022,Sun Feb 13 19:32:18 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sun Feb 13 20:26:58 GMT+03:00 2022,Sun Feb 13 20:51:58 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sun Feb 13 21:22:06 GMT+03:00 2022,Sun Feb 13 21:47:06 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sun Feb 13 22:00:06 GMT+03:00 2022,Sun Feb 13 22:25:06 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sun Feb 13 23:49:43 GMT+03:00 2022,Mon Feb 14 00:14:43 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Mon Feb 14 00:23:10 GMT+03:00 2022,Mon Feb 14 00:48:10 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Mon Feb 14 00:51:31 GMT+03:00 2022,Mon Feb 14 01:06:31 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Mon Feb 14 01:24:24 GMT+03:00 2022,Mon Feb 14 01:44:24 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Mon Feb 14 01:50:05 GMT+03:00 2022,Mon Feb 14 02:05:05 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Mon Feb 14 17:56:31 GMT+03:00 2022,Mon Feb 14 18:16:31 GMT+03:00 2022,COM 100H,,Lily Flower,TRUE
Mon Feb 14 18:33:22 GMT+03:00 2022,Mon Feb 14 18:53:22 GMT+03:00 2022,COM 100H,,Lily Flower,TRUE
Mon Feb 14 19:07:48 GMT+03:00 2022,Mon Feb 14 19:27:48 GMT+03:00 2022,COM 100H,,Lily Flower,TRUE
Mon Feb 14 19:31:44 GMT+03:00 2022,Mon Feb 14 19:51:44 GMT+03:00 2022,COM 100H,,Lily Flower,TRUE
Mon Feb 14 20:20:28 GMT+03:00 2022,Mon Feb 14 20:45:28 GMT+03:00 2022,COM 100H,,Lily Flower,TRUE
Mon Feb 14 20:45:41 GMT+03:00 2022,Mon Feb 14 21:00:41 GMT+03:00 2022,COM 100H,,Lily Flower,TRUE
Mon Feb 14 21:28:29 GMT+03:00 2022,Mon Feb 14 21:48:29 GMT+03:00 2022,PHL 212,,Bush,TRUE
Mon Feb 14 22:59:03 GMT+03:00 2022,Mon Feb 14 23:19:03 GMT+03:00 2022,PHL 212,,Bush,TRUE
Tue Feb 15 00:05:52 GMT+03:00 2022,Tue Feb 15 00:30:52 GMT+03:00 2022,PHL 212,,Bush,TRUE
Tue Feb 15 00:42:44 GMT+03:00 2022,Tue Feb 15 01:02:44 GMT+03:00 2022,PHL 212,,Bush,TRUE
Tue Feb 15 02:12:43 GMT+03:00 2022,Tue Feb 15 02:32:43 GMT+03:00 2022,PHL 212,,Bush,TRUE
Tue Feb 15 04:44:42 GMT+03:00 2022,Tue Feb 15 05:09:42 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Tue Feb 15 05:22:34 GMT+03:00 2022,Tue Feb 15 05:47:34 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Tue Feb 15 07:11:21 GMT+03:00 2022,Tue Feb 15 07:36:21 GMT+03:00 2022,PHL 212,,Bush,TRUE
Tue Feb 15 17:17:13 GMT+03:00 2022,Tue Feb 15 17:32:13 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Wed Feb 16 02:03:30 GMT+03:00 2022,Wed Feb 16 02:28:30 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Wed Feb 16 02:50:20 GMT+03:00 2022,Wed Feb 16 03:15:20 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Wed Feb 16 03:28:24 GMT+03:00 2022,Wed Feb 16 03:53:24 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Wed Feb 16 05:20:08 GMT+03:00 2022,Wed Feb 16 05:45:08 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Wed Feb 16 06:00:58 GMT+03:00 2022,Wed Feb 16 06:25:58 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Wed Feb 16 17:46:32 GMT+03:00 2022,Wed Feb 16 18:01:32 GMT+03:00 2022,COM 100H,,Lily Flower,TRUE
Wed Feb 16 18:02:24 GMT+03:00 2022,Wed Feb 16 18:27:24 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Wed Feb 16 19:05:42 GMT+03:00 2022,Wed Feb 16 19:25:42 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Thu Feb 17 03:09:32 GMT+03:00 2022,Thu Feb 17 03:29:32 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Thu Feb 17 03:35:20 GMT+03:00 2022,Thu Feb 17 03:55:20 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Thu Feb 17 17:24:20 GMT+03:00 2022,Thu Feb 17 17:54:20 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Fri Feb 18 18:29:18 GMT+03:00 2022,Fri Feb 18 18:54:18 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sat Feb 19 04:12:32 GMT+03:00 2022,Sat Feb 19 04:32:32 GMT+03:00 2022,PHL 212,,Bush,TRUE
Sat Feb 19 17:44:46 GMT+03:00 2022,Sat Feb 19 18:04:46 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sat Feb 19 18:15:03 GMT+03:00 2022,Sat Feb 19 18:35:03 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sat Feb 19 19:30:34 GMT+03:00 2022,Sat Feb 19 19:50:34 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sat Feb 19 20:10:04 GMT+03:00 2022,Sat Feb 19 20:25:04 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sat Feb 19 20:44:53 GMT+03:00 2022,Sat Feb 19 21:04:53 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sat Feb 19 21:11:15 GMT+03:00 2022,Sat Feb 19 21:31:15 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sat Feb 19 22:50:33 GMT+03:00 2022,Sat Feb 19 23:10:33 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sat Feb 19 23:49:19 GMT+03:00 2022,Sun Feb 20 00:09:19 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sun Feb 20 02:30:20 GMT+03:00 2022,Sun Feb 20 02:50:20 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sun Feb 20 06:51:20 GMT+03:00 2022,Sun Feb 20 07:11:20 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sun Feb 20 07:11:30 GMT+03:00 2022,Sun Feb 20 07:21:30 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sun Feb 20 07:32:29 GMT+03:00 2022,Sun Feb 20 07:52:29 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Sun Feb 20 18:18:47 GMT+03:00 2022,Sun Feb 20 18:38:47 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Mon Feb 21 05:17:40 GMT+03:00 2022,Mon Feb 21 05:47:40 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Mon Feb 21 06:08:38 GMT+03:00 2022,Mon Feb 21 07:08:38 GMT+03:00 2022,DSP 441,,Weeping Willow,TRUE
Mon Feb 21 17:25:15 GMT+03:00 2022,Mon Feb 21 17:50:15 GMT+03:00 2022,PHL 212,,Bush,TRUE
Mon Feb 21 18:00:00 GMT+03:00 2022,Mon Feb 21 18:30:00 GMT+03:00 2022,PHL 212,,Bush,TRUE
Tue Feb 22 04:32:14 GMT+03:00 2022,Tue Feb 22 04:57:14 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Tue Feb 22 05:08:30 GMT+03:00 2022,Tue Feb 22 05:33:30 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Tue Feb 22 06:43:38 GMT+03:00 2022,Tue Feb 22 07:03:38 GMT+03:00 2022,PHL 212,,Bush,TRUE
Tue Feb 22 17:19:49 GMT+03:00 2022,Tue Feb 22 17:39:49 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 24 00:59:50 GMT+03:00 2022,Thu Feb 24 01:19:50 GMT+03:00 2022,DSP 393G,,Weeping Willow,TRUE
Thu Feb 24 02:31:46 GMT+03:00 2022,Thu Feb 24 02:51:46 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 24 02:54:25 GMT+03:00 2022,Thu Feb 24 03:14:25 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 24 03:26:25 GMT+03:00 2022,Thu Feb 24 03:46:25 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 24 03:48:14 GMT+03:00 2022,Thu Feb 24 04:08:14 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 24 04:12:01 GMT+03:00 2022,Thu Feb 24 04:32:01 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 24 16:23:33 GMT+03:00 2022,Thu Feb 24 16:48:33 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 24 16:55:43 GMT+03:00 2022,Thu Feb 24 17:20:43 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
Thu Feb 24 18:53:53 GMT+03:00 2022,Thu Feb 24 19:13:53 GMT+03:00 2022,DSP 393G,,Mushroom,TRUE
